u,v,key,osmid,lanes,name,highway,maxspeed,oneway,length,geometry,service,ref,est_width,access
1564301747,40455716,0,112635177,,Southeast Lambert Street,residential,20 mph,False,78.777,"LINESTRING (-122.5856385 45.466861, -122.5846284 45.4668696)",,,,
1564301747,40448068,0,112635177,,Southeast Lambert Street,residential,20 mph,False,37.053,"LINESTRING (-122.5856385 45.466861, -122.5861136 45.466857)",,,,
1564301747,40469959,0,142965836,,,footway,,False,128.576,"LINESTRING (-122.5856385 45.466861, -122.5856511 45.4669733, -122.5857091 45.4670618, -122.5857888 45.4671106, -122.5858541 45.467133, -122.5859208 45.4671442, -122.5860021 45.4671421, -122.5860572 45.4671279, -122.5861283 45.4670892, -122.5861979 45.4670547, -122.5862602 45.4670394, -122.5863444 45.4670323, -122.5863966 45.4670353, -122.5864677 45.4670577, -122.5865344 45.4670679, -122.5866258 45.4670536, -122.5866896 45.467018, -122.5867157 45.4669743, -122.5867142 45.4669397, -122.586725 45.466838)",,,,
1564301851,1564301858,0,142965835,,,service,,False,13.877,"LINESTRING (-122.5865103 45.4686564, -122.5865113 45.4687812)",,,,
1564301851,4576214839,0,188813360,2,Southeast Flavel Street,tertiary,25 mph,False,24.135,"LINESTRING (-122.5865103 45.4686564, -122.5868198 45.4686558)",,,,
1564301851,8348098857,0,188813360,2,Southeast Flavel Street,tertiary,25 mph,False,52.95,"LINESTRING (-122.5865103 45.4686564, -122.5862272 45.4686581, -122.5858313 45.4686589)",,,,
1564301858,1564301851,0,142965835,,,service,,False,13.877,"LINESTRING (-122.5865113 45.4687812, -122.5865103 45.4686564)",,,,
1564301858,1564301858,0,188813362,,,service,,False,393.65599999999995,"LINESTRING (-122.5865113 45.4687812, -122.5865147 45.4691882, -122.5865988 45.4692139, -122.5883677 45.4692139, -122.5884259 45.4691927, -122.5884518 45.4691579, -122.5884583 45.4687873, -122.5884238 45.4687676, -122.5865113 45.4687812)",,,,
1564301858,1564301858,1,188813362,,,service,,False,393.656,"LINESTRING (-122.5865113 45.4687812, -122.5884238 45.4687676, -122.5884583 45.4687873, -122.5884518 45.4691579, -122.5884259 45.4691927, -122.5883677 45.4692139, -122.5865988 45.4692139, -122.5865147 45.4691882, -122.5865113 45.4687812)",,,,
1564364664,40656959,0,123043727,2,Southeast 52nd Avenue,secondary,25 mph,False,43.158,"LINESTRING (-122.6093918 45.4739445, -122.6095257 45.4735679)",,,,
1564364664,40440318,0,123043727,2,Southeast 52nd Avenue,secondary,25 mph,False,55.752,"LINESTRING (-122.6093918 45.4739445, -122.60922 45.4744312)",,,,
1564364664,4578126132,0,142973380,,,service,,False,385.164,"LINESTRING (-122.6093918 45.4739445, -122.609266 45.4739237, -122.6090181 45.473885, -122.6085361 45.4738828, -122.6084675 45.4739042, -122.608411 45.4739385, -122.608321 45.4739866, -122.6082615 45.4739984, -122.6080694 45.4739973, -122.6080205 45.4739855, -122.6079397 45.4739427, -122.6078436 45.4739021, -122.6077567 45.4738796, -122.6076697 45.4738764, -122.6067728 45.4738786, -122.6067209 45.4738946, -122.6066096 45.4739588, -122.6065257 45.4740422, -122.6064296 45.4741642, -122.606429 45.474963, -122.6064474 45.4750424, -122.6064746 45.475095, -122.6065163 45.4751425, -122.6065152 45.475323)",,,,
1564364688,3681318395,0,31778459,2,Southeast Duke Street,tertiary,25 mph,False,16.99,"LINESTRING (-122.6065121 45.4758272, -122.6062942 45.4758265)",,,,
1564364688,4578126137,0,142973380,,,service,,False,21.972,"LINESTRING (-122.6065121 45.4758272, -122.6065133 45.4756296)",,,,
1564364688,40520757,0,31778459,2,Southeast Duke Street,tertiary,25 mph,False,173.30800000000002,"LINESTRING (-122.6065121 45.4758272, -122.6086299 45.4758283, -122.6087348 45.4758298)",,,,
1579020929,40624245,0,144351749,,Southeast 82nd Avenue,primary,30 mph,False,14.4,"LINESTRING (-122.5790522 45.4642625, -122.5790518 45.464133)",,OR 213,,
1579021003,4576205002,0,164766571,,Southeast 82nd Avenue,primary,30 mph,False,20.26,"LINESTRING (-122.5790508 45.4646755, -122.5790506 45.4648577)",,OR 213,,
1579021003,40578418,0,144351751,,Southeast 82nd Avenue,primary,30 mph,True,22.619,"LINESTRING (-122.5790508 45.4646755, -122.5791114 45.4646228, -122.579114 45.4644871)",,OR 213,,
1637372870,1306527353,0,115709896,,,footway,,False,5.816,"LINESTRING (-122.6006671 45.4743853, -122.6006676 45.474333)",,,,
1637372870,1306527257,0,115709896,,,footway,,False,160.67,"LINESTRING (-122.6006671 45.4743853, -122.6006658 45.4745079, -122.6006668 45.4745519, -122.6006674 45.4745912, -122.6006713 45.4746379, -122.600677 45.4746782, -122.6007098 45.474865, -122.6007403 45.4750692, -122.6007484 45.4751205, -122.6007543 45.4751594, -122.6007621 45.4751901, -122.6007881 45.4752919, -122.6008169 45.4753934, -122.6008248 45.4754186, -122.600826 45.4754398, -122.6008267 45.4754717, -122.600828 45.4754987, -122.600828 45.4755335, -122.6008249 45.4755674, -122.6008222 45.4756255, -122.6008119 45.4756917, -122.6008078 45.4757221, -122.6008113 45.4758215)",,,,
1637372870,1637372903,0,150870231,,,footway,,False,132.514,"LINESTRING (-122.6006671 45.4743853, -122.6007607 45.4743924, -122.600841 45.4743983, -122.6008955 45.474397, -122.6009278 45.4743944, -122.6009629 45.4743873, -122.6010017 45.4743779, -122.6010391 45.4743701, -122.6010709 45.4743659, -122.6011152 45.4743659, -122.6011559 45.4743672, -122.601203 45.4743701, -122.6012561 45.4743756, -122.6012935 45.4743834, -122.6013378 45.4743954, -122.6013893 45.4744108, -122.6014874 45.4744442, -122.6016747 45.4745113, -122.6018234 45.4745679, -122.6018964 45.4745996, -122.6019707 45.4746314, -122.6020293 45.4746595, -122.6020755 45.4746832, -122.6020972 45.4746935, -122.602123 45.4747045, -122.6021378 45.4747084, -122.602236 45.4747084)",,,2.3,
1637372903,1637372870,0,150870231,,,footway,,False,132.51399999999998,"LINESTRING (-122.602236 45.4747084, -122.6021378 45.4747084, -122.602123 45.4747045, -122.6020972 45.4746935, -122.6020755 45.4746832, -122.6020293 45.4746595, -122.6019707 45.4746314, -122.6018964 45.4745996, -122.6018234 45.4745679, -122.6016747 45.4745113, -122.6014874 45.4744442, -122.6013893 45.4744108, -122.6013378 45.4743954, -122.6012935 45.4743834, -122.6012561 45.4743756, -122.601203 45.4743701, -122.6011559 45.4743672, -122.6011152 45.4743659, -122.6010709 45.4743659, -122.6010391 45.4743701, -122.6010017 45.4743779, -122.6009629 45.4743873, -122.6009278 45.4743944, -122.6008955 45.474397, -122.600841 45.4743983, -122.6007607 45.4743924, -122.6006671 45.4743853)",,,2.3,
1637372903,4578069398,0,"[189886944, 189886949]",,Southeast 60th Avenue,tertiary,20 mph,False,103.24699999999999,"LINESTRING (-122.602236 45.4747084, -122.6022286 45.4739869, -122.6022275 45.4738248, -122.6022272 45.4737799)",,,,
1637372903,8347745216,0,"[127002848, 189886949]",,Southeast 60th Avenue,tertiary,20 mph,False,89.45800000000001,"LINESTRING (-122.602236 45.4747084, -122.6022406 45.4751499, -122.6022405 45.475461, -122.60224 45.4755129)",,,,
1649636409,40613683,0,5531538,,Southeast Nehalem Street,residential,20 mph,False,9.245,"LINESTRING (-122.6073861 45.4658397, -122.6074924 45.4658029)",,,,
1649636409,40459131,0,5531538,,Southeast Nehalem Street,residential,20 mph,False,201.08100000000002,"LINESTRING (-122.6073861 45.4658397, -122.607357 45.4658465, -122.6073195 45.4658503, -122.6048096 45.4658511)",,,,
1649636409,40435506,0,112635190,,Southeast 54th Avenue,residential,20 mph,False,79.29899999999999,"LINESTRING (-122.6073861 45.4658397, -122.6073846 45.4659009, -122.6073738 45.4665528)",,,,
1649636484,40469972,0,31526965,2,Southeast Flavel Drive,tertiary,20 mph,False,5.334,"LINESTRING (-122.6094072 45.4672899, -122.6093684 45.4672504)",,,,
1649636484,40633312,0,31526965,2,Southeast Flavel Drive,tertiary,20 mph,False,62.571,"LINESTRING (-122.6094072 45.4672899, -122.6095107 45.46739, -122.6095632 45.467435, -122.6096103 45.4674725, -122.6096718 45.4675173, -122.6097216 45.4675514, -122.6097628 45.4675728, -122.6097985 45.4675866, -122.6098406 45.4676002, -122.6098788 45.4676085, -122.610014 45.4676108)",,,,
1649636484,7461853825,0,797804222,,,service,,False,60.788,"LINESTRING (-122.6094072 45.4672899, -122.6092669 45.4674405, -122.6092429 45.4678069)",,,,
1736627915,4576214838,0,319202497,,Southeast 72nd Avenue,tertiary,25 mph,False,27.799,"LINESTRING (-122.5893649 45.4663403, -122.5893662 45.4660903)",,,,
1736627915,40435520,0,319202497,,Southeast 72nd Avenue,tertiary,25 mph,False,5.56,"LINESTRING (-122.5893649 45.4663403, -122.5893646 45.4663903)",,,,
1736627915,1736627934,0,161703450,,,service,,False,111.02,"LINESTRING (-122.5893649 45.4663403, -122.588571 45.4663427, -122.5885077 45.4663538, -122.588441 45.4663711, -122.5883355 45.4664031, -122.5882072 45.4664265, -122.5881106 45.4664389, -122.587963 45.4664413)",driveway,,,
1736627934,1736627915,0,161703450,,,service,,False,111.02,"LINESTRING (-122.587963 45.4664413, -122.5881106 45.4664389, -122.5882072 45.4664265, -122.5883355 45.4664031, -122.588441 45.4663711, -122.5885077 45.4663538, -122.588571 45.4663427, -122.5893649 45.4663403)",driveway,,,
1736689932,1736689934,0,161711268,,,service,,False,20.349,"LINESTRING (-122.6092211 45.4683167, -122.6092204 45.4684997)",driveway,,,
1736689933,40599339,0,123043721,,Southeast 52nd Avenue,secondary,25 mph,False,62.315,"LINESTRING (-122.6100101 45.468498, -122.6100144 45.4679376)",,,,
1736689933,1736689934,0,161711265,,,service,,False,61.582,"LINESTRING (-122.6100101 45.468498, -122.6092204 45.4684997)",driveway,,,
1736689933,40660858,0,123043721,,Southeast 52nd Avenue,secondary,25 mph,False,15.879000000000001,"LINESTRING (-122.6100101 45.468498, -122.6100096 45.4685656, -122.6100096 45.4686408)",,,,
1736689934,1736689933,0,161711265,,,service,,False,61.582,"LINESTRING (-122.6092204 45.4684997, -122.6100101 45.468498)",driveway,,,
1736689934,1736689932,0,161711268,,,service,,False,20.349,"LINESTRING (-122.6092204 45.4684997, -122.6092211 45.4683167)",driveway,,,
1736689934,1736689953,0,161711268,,,service,,False,15.556,"LINESTRING (-122.6092204 45.4684997, -122.6092198 45.4686396)",driveway,,,
1736689953,1736689934,0,161711268,,,service,,False,15.556,"LINESTRING (-122.6092198 45.4686396, -122.6092204 45.4684997)",driveway,,,
1736689953,40613673,0,"[188813347, 188813335, 188813337, 188813341, 188813343]",2,Southeast Flavel Street,tertiary,25 mph,False,145.763,"LINESTRING (-122.6092198 45.4686396, -122.6090921 45.4686394, -122.6086719 45.4686388, -122.608607 45.4686384, -122.6085104 45.4686377, -122.6080527 45.4686359, -122.6076413 45.4686368, -122.6073506 45.4686368)",,,,
1736689953,40660858,0,778684778,3,Southeast Flavel Street,tertiary,25 mph,False,61.589,"LINESTRING (-122.6092198 45.4686396, -122.6099008 45.4686406, -122.6100096 45.4686408)",,,,
1736725938,454072437,0,319202497,,Southeast 72nd Avenue,tertiary,25 mph,False,5.249,"LINESTRING (-122.5893761 45.461495, -122.5893766 45.4614478)",,,,
1736725938,40603460,0,319202497,,Southeast 72nd Avenue,tertiary,25 mph,False,96.053,"LINESTRING (-122.5893761 45.461495, -122.5893661 45.4623588)",,,,
1736725938,40603465,0,"[5538672, 109453173]",,"['Southeast 75th Avenue', 'Southeast Clatsop Street']",residential,20 mph,False,290.867,"LINESTRING (-122.5893761 45.461495, -122.586939 45.4615222, -122.5869013 45.4615254, -122.5868695 45.4615387, -122.586845 45.461565, -122.5868319 45.4615972, -122.5868449 45.4623859)",,,,
1999330804,40660869,0,5538643,,Southeast Tenino Court,residential,,False,36.647,"LINESTRING (-122.6104966 45.4641576, -122.6103659 45.4641314, -122.6102155 45.4641216, -122.6100326 45.4641194)",,,,
1999330804,40622102,0,5538643,,Southeast Tenino Court,residential,,False,54.025,"LINESTRING (-122.6104966 45.4641576, -122.6106053 45.4641886, -122.6107109 45.464225, -122.6108037 45.4642673, -122.6108937 45.4643232, -122.6109661 45.4643824, -122.611023 45.464453)",,,,
1999330804,1301139536,0,115011688,,,path,,False,100.06700000000004,"LINESTRING (-122.6104966 45.4641576, -122.6106888 45.4639947, -122.6109644 45.463762, -122.6110532 45.4637299, -122.611055 45.4637297, -122.6110764 45.463728, -122.6110979 45.4637289, -122.6111189 45.4637324, -122.6111387 45.4637384, -122.6111567 45.4637467, -122.6111725 45.463757, -122.6111856 45.4637691, -122.6111955 45.4637825, -122.611274 45.4638727, -122.6112797 45.4638784, -122.6113535 45.4639407)",,,2.3,
2463306193,40594667,0,"[189886945, 189886940, 189886941]",,Southeast 60th Avenue,tertiary,20 mph,False,64.98,"LINESTRING (-122.6022035 45.4706018, -122.602198 45.4704247, -122.6021969 45.4702792, -122.6021964 45.4702567, -122.6021907 45.4700175)",,,,
2463306193,4578058608,0,"[189886948, 189886940]",,Southeast 60th Avenue,tertiary,20 mph,False,19.683999999999997,"LINESTRING (-122.6022035 45.4706018, -122.6022005 45.4707482, -122.6022007 45.4707788)",,,,
2463306193,4578064370,0,462407758,,,service,,False,22.058,"LINESTRING (-122.6022035 45.4706018, -122.6020622 45.4705908, -122.6019215 45.4705911)",,,,
2463311473,8253633360,0,5524293,,Southeast 74th Avenue,residential,,False,91.664,"LINESTRING (-122.5874375 45.4734021, -122.5874284 45.4738409, -122.5874287 45.4742264)",,,,
2463313763,2463313764,0,238500939,,Southeast 80th Place,residential,20 mph,False,94.683,"LINESTRING (-122.5811877 45.4650945, -122.5811882 45.465946)",,,,
2463313763,4576205003,0,420390981,,Southeast Crystal Springs Boulevard,residential,20 mph,False,53.172,"LINESTRING (-122.5811877 45.4650945, -122.5808488 45.4650955, -122.5805059 45.4650966)",,,,
2463313763,40439175,0,"[420390981, 5516031]",,Southeast Crystal Springs Boulevard,residential,20 mph,False,84.86500000000001,"LINESTRING (-122.5811877 45.4650945, -122.5816391 45.4650932, -122.5822759 45.4650913)",,,,
2463313764,2463313763,0,238500939,,Southeast 80th Place,residential,20 mph,False,94.683,"LINESTRING (-122.5811882 45.465946, -122.5811877 45.4650945)",,,,
3681318394,40520760,0,31778459,2,Southeast Duke Street,tertiary,25 mph,False,23.173,"LINESTRING (-122.6056239 45.4758254, -122.6059211 45.4758252)",,,,
3681318394,3681318395,0,364022191,,,service,,False,402.903,"LINESTRING (-122.6056239 45.4758254, -122.605636 45.4760549, -122.6053164 45.4760561, -122.6053183 45.4765328, -122.6053199 45.4769355, -122.6066484 45.4769404, -122.6066518 45.4760779, -122.6063011 45.4760767, -122.6062942 45.4758265)",parking_aisle,,,
3681318395,40520760,0,31778459,2,Southeast Duke Street,tertiary,25 mph,False,29.091,"LINESTRING (-122.6062942 45.4758265, -122.6059211 45.4758252)",,,,
3681318395,1564364688,0,31778459,2,Southeast Duke Street,tertiary,25 mph,False,16.99,"LINESTRING (-122.6062942 45.4758265, -122.6065121 45.4758272)",,,,
3681318395,3681318394,0,364022191,,,service,,False,402.903,"LINESTRING (-122.6062942 45.4758265, -122.6063011 45.4760767, -122.6066518 45.4760779, -122.6066484 45.4769404, -122.6053199 45.4769355, -122.6053183 45.4765328, -122.6053164 45.4760561, -122.605636 45.4760549, -122.6056239 45.4758254)",parking_aisle,,,
3727110293,40435520,0,319202497,,Southeast 72nd Avenue,tertiary,25 mph,False,71.498,"LINESTRING (-122.589363 45.4670333, -122.5893632 45.4668356, -122.5893646 45.4663903)",,,,
3727110293,4576214823,0,319202497,,Southeast 72nd Avenue,tertiary,25 mph,False,93.537,"LINESTRING (-122.589363 45.4670333, -122.5893628 45.4673085, -122.5893623 45.4678745)",,,,
3727110293,3727110298,0,368870935,,,residential,,False,115.438,"LINESTRING (-122.589363 45.4670333, -122.5895732 45.4670384, -122.5899881 45.4670384, -122.5903218 45.4670409, -122.5906591 45.4670422, -122.5908431 45.4670447)",,,,
3727110298,3727110293,0,368870935,,,residential,,False,115.438,"LINESTRING (-122.5908431 45.4670447, -122.5906591 45.4670422, -122.5903218 45.4670409, -122.5899881 45.4670384, -122.5895732 45.4670384, -122.589363 45.4670333)",,,,
4569184051,4569184053,0,461421457,,,service,,False,108.325,"LINESTRING (-122.594768 45.4642755, -122.5947691 45.4651008, -122.5945568 45.4651009)",,,,
4569184053,40633652,0,5541514,,Southeast 67th Avenue,residential,20 mph,False,34.17,"LINESTRING (-122.5945568 45.4651009, -122.5945556 45.4654082)",,,,
4569184053,40652240,0,5541514,,Southeast 67th Avenue,residential,20 mph,False,105.326,"LINESTRING (-122.5945568 45.4651009, -122.5945582 45.4648754, -122.5945565 45.4648443, -122.5945487 45.4648112, -122.5945246 45.4647568, -122.5945113 45.4647086, -122.5945075 45.4646639, -122.5945122 45.4641577)",,,,
4569184053,4569184051,0,461421457,,,service,,False,108.325,"LINESTRING (-122.5945568 45.4651009, -122.5947691 45.4651008, -122.594768 45.4642755)",,,,
4576198983,4576204990,0,164766571,,Southeast 82nd Avenue,primary,30 mph,False,45.123,"LINESTRING (-122.5790509 45.4658175, -122.5790506 45.4654117)",,OR 213,,
4576198983,4576198988,0,164766571,,Southeast 82nd Avenue,primary,30 mph,False,54.13,"LINESTRING (-122.5790509 45.4658175, -122.5790514 45.4663043)",,OR 213,,
4576198983,4576198986,0,462213502,,,service,,False,126.82900000000001,"LINESTRING (-122.5790509 45.4658175, -122.5787531 45.4658148, -122.5787397 45.4665277, -122.5790516 45.4665305)",,,,
4576198986,4576198988,0,164766571,,Southeast 82nd Avenue,primary,30 mph,False,25.152,"LINESTRING (-122.5790516 45.4665305, -122.5790514 45.4663043)",,OR 213,,
4576198986,40469999,0,164766571,,Southeast 82nd Avenue,primary,30 mph,False,38.985,"LINESTRING (-122.5790516 45.4665305, -122.5790519 45.4668811)",,OR 213,,
4576198986,4576198983,0,462213502,,,service,,False,126.82900000000001,"LINESTRING (-122.5790516 45.4665305, -122.5787397 45.4665277, -122.5787531 45.4658148, -122.5790509 45.4658175)",,,,
4576198987,4576198988,0,462213503,,,service,,False,90.432,"LINESTRING (-122.5802109 45.466293, -122.5790514 45.4663043)",,,,
4576198987,5850831326,0,462213503,,,service,,False,75.29299999999999,"LINESTRING (-122.5802109 45.466293, -122.5803212 45.4663101, -122.5805195 45.4663181, -122.5810069 45.4663075, -122.581005 45.4661909)",,,,
4576198987,5850831326,1,462213503,,,service,,False,65.729,"LINESTRING (-122.5802109 45.466293, -122.5803873 45.4661949, -122.581005 45.4661909)",,,,
4576198988,4576198983,0,164766571,,Southeast 82nd Avenue,primary,30 mph,False,54.13,"LINESTRING (-122.5790514 45.4663043, -122.5790509 45.4658175)",,OR 213,,
4576198988,4576198986,0,164766571,,Southeast 82nd Avenue,primary,30 mph,False,25.152,"LINESTRING (-122.5790514 45.4663043, -122.5790516 45.4665305)",,OR 213,,
4576198988,4576198987,0,462213503,,,service,,False,90.432,"LINESTRING (-122.5790514 45.4663043, -122.5802109 45.466293)",,,,
4576204989,4576204990,0,462213504,,,service,,False,65.597,"LINESTRING (-122.5798917 45.4654174, -122.5790506 45.4654117)",,,,
4576204990,7975600284,0,164766571,,Southeast 82nd Avenue,primary,30 mph,False,14.155,"LINESTRING (-122.5790506 45.4654117, -122.5790505 45.4652844)",,OR 213,,
4576204990,4576198983,0,164766571,,Southeast 82nd Avenue,primary,30 mph,False,45.123,"LINESTRING (-122.5790506 45.4654117, -122.5790509 45.4658175)",,OR 213,,
4576204990,4576204989,0,462213504,,,service,,False,65.597,"LINESTRING (-122.5790506 45.4654117, -122.5798917 45.4654174)",,,,
4576204991,4576204991,0,462213505,,,service,,False,250.73000000000002,"LINESTRING (-122.57948 45.4649034, -122.5801881 45.4649, -122.5802404 45.4648944, -122.5802712 45.4648662, -122.5802632 45.4642708, -122.5802444 45.4642379, -122.5801881 45.4642125, -122.5798944 45.4642106, -122.5796409 45.4643545, -122.5794773 45.464615, -122.57948 45.4649034)",,,,
4576204991,4576204991,1,462213505,,,service,,False,250.73000000000002,"LINESTRING (-122.57948 45.4649034, -122.5794773 45.464615, -122.5796409 45.4643545, -122.5798944 45.4642106, -122.5801881 45.4642125, -122.5802444 45.4642379, -122.5802632 45.4642708, -122.5802712 45.4648662, -122.5802404 45.4648944, -122.5801881 45.4649, -122.57948 45.4649034)",,,,
4576204991,4576205002,0,462213505,,,service,,False,33.964,"LINESTRING (-122.57948 45.4649034, -122.5794009 45.4649038, -122.5790506 45.4648577)",,,,
4576205002,1579021003,0,164766571,,Southeast 82nd Avenue,primary,30 mph,False,20.26,"LINESTRING (-122.5790506 45.4648577, -122.5790508 45.4646755)",,OR 213,,
4576205002,40439184,0,164766571,,Southeast 82nd Avenue,primary,30 mph,False,27.109,"LINESTRING (-122.5790506 45.4648577, -122.5790503 45.4651015)",,OR 213,,
4576205002,4576204991,0,462213505,,,service,,False,33.964,"LINESTRING (-122.5790506 45.4648577, -122.5794009 45.4649038, -122.57948 45.4649034)",,,,
4576205003,40439184,0,420390981,,Southeast Crystal Springs Boulevard,residential,20 mph,False,113.518,"LINESTRING (-122.5805059 45.4650966, -122.5790503 45.4651015)",,,,
4576205003,2463313763,0,420390981,,Southeast Crystal Springs Boulevard,residential,20 mph,False,53.172,"LINESTRING (-122.5805059 45.4650966, -122.5808488 45.4650955, -122.5811877 45.4650945)",,,,
4576205003,4576205006,0,462213506,,,service,,False,271.273,"LINESTRING (-122.5805059 45.4650966, -122.5805287 45.4640723, -122.581438 45.4641372, -122.5814514 45.4649113)",,,,
4576205006,4576205003,0,462213506,,,service,,False,271.273,"LINESTRING (-122.5814514 45.4649113, -122.581438 45.4641372, -122.5805287 45.4640723, -122.5805059 45.4650966)",,,,
4576214821,4576214826,0,462214143,,,service,,False,5.67,"LINESTRING (-122.5895537 45.4682319, -122.5896017 45.4682702)",,,,
4576214821,4576214822,0,462214143,,,service,,False,14.949,"LINESTRING (-122.5895537 45.4682319, -122.589362 45.468231)",,,,
4576214822,4576214823,0,319202497,,Southeast 72nd Avenue,tertiary,25 mph,False,39.641,"LINESTRING (-122.589362 45.468231, -122.5893623 45.4678745)",,,,
4576214822,4576214821,0,462214143,,,service,,False,14.949,"LINESTRING (-122.589362 45.468231, -122.5895537 45.4682319)",,,,
4576214822,40622719,0,319202497,,Southeast 72nd Avenue,tertiary,25 mph,False,47.018,"LINESTRING (-122.589362 45.468231, -122.5893617 45.4685761, -122.5893578 45.4686538)",,,,
4576214823,4576214822,0,319202497,,Southeast 72nd Avenue,tertiary,25 mph,False,39.641,"LINESTRING (-122.5893623 45.4678745, -122.589362 45.468231)",,,,
4576214823,3727110293,0,319202497,,Southeast 72nd Avenue,tertiary,25 mph,False,93.537,"LINESTRING (-122.5893623 45.4678745, -122.5893628 45.4673085, -122.589363 45.4670333)",,,,
4576214823,4576214821,0,462214141,,,service,,True,53.018,"LINESTRING (-122.5893623 45.4678745, -122.5895564 45.4678924, -122.5895537 45.4682319)",,,,
4576214824,4576214827,0,420370840,,Southeast 71st Avenue,residential,20 mph,False,23.473,"LINESTRING (-122.5903244 45.4684782, -122.5903239 45.4682671)",,,,
4576214824,40519385,0,420370840,,Southeast 71st Avenue,residential,20 mph,False,17.859,"LINESTRING (-122.5903244 45.4684782, -122.590336 45.4686386)",,,,
4576214824,4576214826,0,462214145,,,service,,False,79.684,"LINESTRING (-122.5903244 45.4684782, -122.5896036 45.4684813, -122.5896017 45.4682702)",,,,
4576214826,4576214821,0,462214143,,,service,,False,5.67,"LINESTRING (-122.5896017 45.4682702, -122.5895537 45.4682319)",,,,
4576214826,4576214827,0,462214145,,,service,,False,56.319,"LINESTRING (-122.5896017 45.4682702, -122.5903239 45.4682671)",,,,
4576214826,4576214824,0,462214145,,,service,,False,79.684,"LINESTRING (-122.5896017 45.4682702, -122.5896036 45.4684813, -122.5903244 45.4684782)",,,,
4576214827,40519388,0,420370840,,Southeast 71st Avenue,residential,20 mph,False,32.458,"LINESTRING (-122.5903239 45.4682671, -122.5903231 45.4679752)",,,,
4576214827,4576214824,0,420370840,,Southeast 71st Avenue,residential,20 mph,False,23.473,"LINESTRING (-122.5903239 45.4682671, -122.5903244 45.4684782)",,,,
4576214827,4576214826,0,462214145,,,service,,False,56.319,"LINESTRING (-122.5903239 45.4682671, -122.5896017 45.4682702)",,,,
4576214833,4576214834,0,462214149,,,service,,False,33.699,"LINESTRING (-122.5889354 45.4658401, -122.5893675 45.465843)",,,,
4576214834,40622725,0,319202497,,Southeast 72nd Avenue,tertiary,25 mph,False,47.292,"LINESTRING (-122.5893675 45.465843, -122.5893704 45.4654177)",,,,
4576214834,4576214838,0,319202497,,Southeast 72nd Avenue,tertiary,25 mph,False,27.499,"LINESTRING (-122.5893675 45.465843, -122.5893662 45.4660903)",,,,
4576214834,4576214833,0,462214149,,,service,,False,33.699,"LINESTRING (-122.5893675 45.465843, -122.5889354 45.4658401)",,,,
4576214835,4576214838,0,462214150,,,service,,False,135.655,"LINESTRING (-122.587656 45.4660301, -122.5885036 45.466033, -122.5886069 45.4660913, -122.5893662 45.4660903)",,,,
4576214838,4576214834,0,319202497,,Southeast 72nd Avenue,tertiary,25 mph,False,27.499,"LINESTRING (-122.5893662 45.4660903, -122.5893675 45.465843)",,,,
4576214838,1736627915,0,319202497,,Southeast 72nd Avenue,tertiary,25 mph,False,27.799,"LINESTRING (-122.5893662 45.4660903, -122.5893649 45.4663403)",,,,
4576214838,4576214835,0,462214150,,,service,,False,135.655,"LINESTRING (-122.5893662 45.4660903, -122.5886069 45.4660913, -122.5885036 45.466033, -122.587656 45.4660301)",,,,
4576214839,1564301851,0,188813360,2,Southeast Flavel Street,tertiary,25 mph,False,24.135,"LINESTRING (-122.5868198 45.4686558, -122.5865103 45.4686564)",,,,
4576214839,4576214842,0,188813360,2,Southeast Flavel Street,tertiary,25 mph,False,12.212,"LINESTRING (-122.5868198 45.4686558, -122.5869764 45.4686554)",,,,
4576214839,4576214842,1,462214152,,,service,,False,158.144,"LINESTRING (-122.5868198 45.4686558, -122.5868192 45.4679994, -122.5869758 45.4679994, -122.5869764 45.4686554)",,,,
4576214842,4576214839,0,188813360,2,Southeast Flavel Street,tertiary,25 mph,False,12.212,"LINESTRING (-122.5869764 45.4686554, -122.5868198 45.4686558)",,,,
4576214842,4576214839,1,462214152,,,service,,False,158.144,"LINESTRING (-122.5869764 45.4686554, -122.5869758 45.4679994, -122.5868192 45.4679994, -122.5868198 45.4686558)",,,,
4576214842,40622719,0,"[188813360, 778684776]","['2', '3']",Southeast Flavel Street,tertiary,25 mph,False,185.709,"LINESTRING (-122.5869764 45.4686554, -122.5879579 45.4686534, -122.5887669 45.4686541, -122.5892577 45.4686558, -122.5893578 45.4686538)",,,,
4576218205,40528863,0,189469006,,Southeast 82nd Avenue,primary,30 mph,False,5.226,"LINESTRING (-122.5790587 45.4700754, -122.5790586 45.4700284)",,OR 213,,
4576218205,40624219,0,189469006,,Southeast 82nd Avenue,primary,30 mph,False,44.99,"LINESTRING (-122.5790587 45.4700754, -122.5790593 45.47048)",,OR 213,,
4576218205,4576218208,0,462214391,,,service,,False,125.635,"LINESTRING (-122.5790587 45.4700754, -122.5787621 45.4700752, -122.5787629 45.4693591, -122.5790563 45.4693592)",,,,
4576218208,40624229,0,"[418670264, 189469006]",,Southeast 82nd Avenue,primary,30 mph,False,76.63600000000001,"LINESTRING (-122.5790563 45.4693592, -122.5790557 45.4691857, -122.5790555 45.4691398, -122.5790541 45.4687515, -122.5790528 45.46867)",,OR 213,,
4576218208,40528863,0,189469006,,Southeast 82nd Avenue,primary,30 mph,False,74.412,"LINESTRING (-122.5790563 45.4693592, -122.5790569 45.4695393, -122.5790586 45.4700284)",,OR 213,,
